id,label,highest_similarity
HiC5NJEBqMWVOcm,FROMAGE FRAIS,0.8333333333333334
HiEMQgoe4GnI170,,0
HjPgDdnN6Dqjrrf,,0
Hjhy6pw4to3SbwA,MAROILLES,0.6666666666666666
Hjt8NqwNw3l9rmB,,0
HkFV8eJpoVko6oP,,0
HkdF75fr58L3GT4,,0
Hmgfu57S1ekZMJ5,,0
Hmyx2SJuZBC6pSs,,0
Hobfnll7qPEzIGe,MAROILLES,0.6923076923076923
HoxyY4IlmOQ5ikd,,0
HqKLQj6woVFo8DC,CABECOU,0.8333333333333334
HqxarlFKGzH71Eg,,0
HreEUwKTQOMw3n4,MONT D’OR,0.8888888888888888
HrnNOHnfnYBVVm9,,0
HrzQcyAQfzYjvN1,,0
HsszrHjQ9NbBBih,,0
Htcp5QFerw7TWtn,,0
Htz4YuC7h269aDZ,,0
HuKZBV3cUnPlZub,,0
HuVnrasZCzZp3yH,REBLOCHON,0.875
HujnIBivYW2EYjL,,0
Hw2gQp4Az4TxNbY,FROMAGE FRAIS,0.7647058823529411
HwEleF2UVtMeZv0,MUNSTER,0.4444444444444444
Hwpxqm2yky9iP5O,,0
Hx5iHEu8883PFXX,FROMAGE FRAIS,0.7619047619047619
HxX2sPxp73HMbJH,COMTÉ,0.8
HxrG9kxMJmfRMhT,MORBIER,0.5454545454545454
HxtIJzUdDprUghu,,0
HyFE5fforna1Z9C,,0
HzFLBRWoPtliyog,,0
HzI7i0IafWyhbrQ,,0
I0RZMEJm5Pz0NB0,,0
I1HR6nZuqqlZ4uD,,0
I1MFUWWY6SBrGDj,CHÈVRE,0.8
I1pQcfLWhX1RNUz,,0
I4JiCw5gmu3ncH3,,0
I4QyjBjpJu1LRpm,MUNSTER,0.4444444444444444
I4nQaYAmPqXKtDb,,0
I6NxngMvr84a2it,,0
I6rCoRuS6RSVtRs,FROMAGE FRAIS,0.7
I875XWtfvqbrwES,,0
I8Mb8N6M1BItxLE,,0
I8Z46Rn5pU2AeGT,,0
I8vDhs42UxptZEV,EPOISSES,0.5
IBCDYYKds41m6oR,MAROILLES,1.0
IBqUMN64PVuy2k3,NEUFCHATEL,0.6666666666666666
IEKL90x3C7M6DPv,,0
IFK8mDxNi0UiQbZ,,0
IFgQOFn3LsLn2tT,MOTHAIS,0.8235294117647058
IG9SCMagBgtVKCT,RACLETTE,0.8421052631578947
IGCWyNF1hJv5FTc,MONT D’OR,0.5
IGX8Adpem6EsZtn,,0
IGlpLvxhnjhLbrZ,CHÈVRE,0.75
IHjR1SXaclGC5xd,,0
II24mkOqhVjJtwQ,VACHERIN,0.8
IJhlmMK7x3q4rnr,,0
IJj0urgylTHDMys,,0
IKJuHpyqj7NWSAi,TÊTE DE MOINES,0.8461538461538461
IKcGub3etQcUTN8,,0
IKp8g5TFzc18fSm,FROMAGE FRAIS,0.9629629629629629
IKw5pJo3W62lusz,,0
ILTwuSqcAEWY7qM,,0
IM2XlhlNQagJKkg,,0
IMwCwJeJYxLCVOu,GRUYÈRE,0.8235294117647058
IN3D1rPg6X0JSZI,,0
INEP8VhC0AsvUVF,VACHERIN,0.8421052631578947
IP61cAgl1FBkcPk,CABECOU,0.8571428571428571
IQ4ZY3CmGd1XxvN,,0
IQHxCzELw3jgoyl,COMTÉ,1.0
IQMvu4oXcww5ldU,,0
IQO3qh7UjxG9SjK,,0
IQoEsyyV3iGD1tj,,0
IS0M4mLXN4EZwgr,,0
IUHTvfuUZLuWrYT,,0
IVZBzuWsCrqyupG,,0
IWgm3MTxseBmizm,,0
IXsG9ROg5B5Nre8,,0
IY1Wlbp0YHnOV9S,,0
IYuki5fNDOp84pc,COMTÉ,0.6153846153846154
IZ8KkG7w53X26yY,SAINT- FÉLICIEN,0.7586206896551724
IZ90wMHTZnCMQM2,BÛCHETTE DE CHÈVRE,0.6470588235294118
IZkD8IiwU3pR0Zx,SCARMOZA,0.875
IbgNy0rTn3QCJ7Z,MOTHAIS,0.5
Ic5ikMimD5d9XdR,,0
IcTvY0B47sYxwWb,,0
IckWuKPc9soFkb6,,0
IdNNSuU1HioMN8o,,0
Ie1e15W6PcERShn,,0
IeIZNl9H9VWD8Xb,,0
IfATLYLezjqhX9O,,0
IfI68mul9azi5S3,STILTON,0.5714285714285714
IffhAv9TKqh18fS,EMMENTAL,1.0
IgEk8YlUyVWc9hM,,0
Igz5dpMRz9fsUwF,,0
IixSz4P4Kki4uz0,CAMEMBERT,0.7058823529411765
Ij8YmtMyaLwVUjb,,0
IjuEAPQ4QUbfnXC,OSSAU- IRATY,0.9565217391304348
ImplkNfA4HGQoKl,,0
ImuZBCumbRQTZRx,MIMOLETTE,0.5
IoCHH8rV25DbKkz,,0
IoLIdPECCTz2yqC,,0
IoTCroPRbRvUkYe,ROQUEFORT,1.0
Iol92wSmrNaiAUa,FROMAGE FRAIS,0.6153846153846154
IpazzrC4udDjqta,,0
IqPeg73AuJOZ0fa,,0
IqUJlBYk1Xq3sRK,,0
Ir8FUtDcBiFdvpA,PARMESAN,0.5
IrFosdw3vgrQPFP,,0
IrqO1llOSjXR9Ci,,0
It7sGyWe0jMFXY6,,0
ItClEH4KAdoAhzN,,0
ItFHRN6Z5DlElKg,,0
ItWxV4Y9oSlsA9k,,0
Ite2KluR2n5kf8D,OSSAU- IRATY,0.15384615384615385
ItnEpl7lPlblDvc,,0
IukF4ItiNu6XL5u,,0
IutNnhwbzMiTA1s,POULIGNY SAINT- PIERRE,0.631578947368421
Ivapkl2Ox1JVxZF,STILTON,0.7
IwVktXraEU3mp73,MUNSTER,0.47058823529411764
IxGjLa9TZEvAR66,,0
Ixrj9B5hXghsjHY,,0
IynMIz2t2LtZmdj,ROQUEFORT,1.0
IzIYP18DZOmrjPA,ROQUEFORT,0.875
IzLMDvFhXBwsIUY,REBLOCHON,1.0
IzdxQGTKyqtUcu1,COMTÉ,0.4444444444444444
IzxS2k5DNN6yELQ,,0
J05BqXOFmfeORn4,,0
J05WzWk4WVN2X77,BEAUFORT,0.7058823529411765
J0LP4L1M6i6oYZE,,0
J0V4thMcO0ZrvQm,CAMEMBERT,0.6153846153846154
J0cGB58WPQ7Z99X,,0
J1KK75S1jneeW0G,,0
J1KmP2pvrnyH5Zz,REBLOCHON,0.6428571428571429
J2LRc0W5NyNpxH9,MONT D’OR,0.8888888888888888
J3Txwz3s6FpepPp,NEUFCHATEL,0.9
J3qUmpu61Fc7ubC,,0
J4uUgeThzHSWQSk,POULIGNY SAINT- PIERRE,0.7727272727272727
J5Tr7TU6RIEBBhV,,0
J5zVGzz3QsiiqTY,,0
J65edG9Sh3luchR,SAINT- FÉLICIEN,0.9655172413793104
J6R72oHroXHKvzL,,0
J6XCDl1LRtZM27h,,0
J6yJRcAgFCPMJuh,EMMENTAL,0.8
J7dxIqJ8JFl4CIj,,0
J7raiozdB8oL3zq,GRUYÈRE,0.875
J8ES5ib948n5nLC,COMTÉ,0.6153846153846154
J8RcuGcg42uDfug,CHÈVRE,0.631578947368421
J8SghgRdbiuBwas,SAINT- FÉLICIEN,0.8666666666666667
J8bs7zu64dg2sw6,PARMESAN,1.0
J8z5op9fd7VdNnY,,0
JAIXFR5qMeq2g5G,FROMAGE FRAIS,0.7
JAQR5721cI8qWOC,CHÈVRE,0.8333333333333334
JAVgWNPbT1hwVtX,,0
JB2iFGO5HJKnloY,,0
JBT0uohUfcbwoyA,MORBIER,0.6666666666666666
JBZ7Bf6cganv9TY,,0
JBmol34xjcttsFm,,0
JBoAW1lWJK2uu9l,MOZZARELLA,1.0
JCBp5lG9YfMKzDs,,0
JE4wrYFI8xFMoRU,SCARMOZA,0.875
JFr7NSKsJ7cX1PX,EMMENTAL,1.0
JGVDuHXEeMsLbPa,EPOISSES,0.47619047619047616
JGkrctVu8LbkpLu,,0
JGvcRzaFq9mEcQm,CHEDDAR,1.0
JGyD0VMq4wShdBW,,0
JH2kqEvqHjAgk9s,,0
JHDQFk4EGCT6W0V,,0
JHT7BOmkIn63C9u,,0
JHZkQi5WOeGjHAq,REBLOCHON,1.0
JINX8YCKPYo4jgh,,0
JIQSCpXt9bHDl1g,,0
JJifSM9aR6AzNhN,,0
JKZ9slXDnte903C,,0
JLHTSysO7JpjDW5,FROMAGE FRAIS,0.5
JLvY1MhxIXniq2b,,0
JM2DhInQE9mxizU,,0
JM7vwOxEpxbYg3q,,0
JM9S1JAwZyXs59j,,0
JMUTG6ldHpr1cqt,PECORINO,0.5333333333333333
JNOPSZVLoc5gwmY,MONT D’OR,0.8888888888888888
JNaTAq8imTs5D3X,,0
JNe5TXv78OaIMla,,0
JPCVaS5lpjbYu2O,ROQUEFORT,0.5517241379310345
JPMPAEXLHX9Nr7I,,0
JQtl4QqBPryBOCE,,0
JRJFjCYGb076hAG,,0
JSU2M6hexYYLn3y,GRUYÈRE,0.8235294117647058
JT51JD2ZTIl6KS9,,0
JTRv7F5MB3fwulJ,,0
JUxRSRLvNO3qr2I,EPOISSES,1.0
JVU0kilUNVgnV4i,,0
JWQssV3vPOImAG7,MUNSTER,0.5333333333333333
JWhI6MFzmW7mosU,MONT D’OR,0.7058823529411765
JWmOkbCLRns7nSN,,0
JYr3rivZiEj8kPI,,0
JZAL6UTg1cgg11T,,0
JZF2dAkWfoRC1o2,,0
JZFKcP5AAddrBXg,,0
JZNH7N8nc7Awsfp,,0
JZljpnuHtbH5ir6,MUNSTER,0.5333333333333333
JZw7uOMTZZ0SUlx,,0
Ja1SKx2ygPhuJi2,,0
JaHXcsv9P5X8CGy,,0
JbuxdRaci53PiC3,POULIGNY SAINT- PIERRE,0.3333333333333333
JcVODc7N3RZRqyM,FROMAGE FRAIS,0.6666666666666666
JccpPjjCaZpRofy,POULIGNY SAINT- PIERRE,0.9
JcvzNXHCtlPBqO2,,0
JeMBpVgdt6aNP9C,SCARMOZA,0.875
JeZ1buXhsotcAvy,,0
JfVZaWLFs6LhBXN,,0
JfbZ2wuVKjRd3oe,VACHERIN,0.5714285714285714
JgxplgcUS1Mjs3e,PARMESAN,0.7272727272727273
JhiiXCih8MbNq5Z,,0
JhmINSFZIE7Mi2h,,0
Ji8odAD8dzy5xik,FROMAGE FRAIS,0.5714285714285714
JiXX3KLQjg0VKJ9,,0
JkRLHK3gL67kMII,,0
JlSEL5BNDgpvsB0,TOMME DE VACHE,0.6451612903225806
JlwWrR18tDbj3TO,TÊTE DE MOINES,0.5517241379310345
JnWr0WwLimooro4,COMTÉ,0.8
JnXYdvMKcqPEd1I,CABECOU,0.8571428571428571
Jns3FGrvjt5BK88,,0
JowxvMNq1C3pR7O,,0
JpAySzLr86LQ7ob,CHEDDAR,1.0
JpFNh1DAPbXfEMB,MORBIER,0.36363636363636365
JpyHK3tfoB08N1V,VACHERIN,0.9411764705882353
JqSkkWngljpXFzy,,0
Jqt4wQam4PVHCcB,MONT D’OR,0.8888888888888888
JsU0AUYkMWXMyos,,0
Jts4ig6jWirulSM,,0
JuPzztFKiPY4D7b,,0
Jw0CeeNzOfHfeSn,MONT D’OR,0.6666666666666666
JwCdcqIGzrkUqja,,0
Jwaph89Jr447Ht6,,0
JwitJMgZEpGEg1w,,0
Jwrrp9fNs8AtoID,,0
JwytjYWTevWEAzw,,0
Jx0lWq7iH8jAjld,MOTHAIS,0.8235294117647058
JxtIEG8AHFIHKVX,,0
Jy2MkfeicgACcSZ,NEUFCHATEL,0.9
Jy5OAki183zhESr,MONT D’OR,0.8888888888888888
JzFbdSefQq1jNeL,PARMESAN,1.0
JzMcMXHnVedoWib,,0
JzlcnDUmNCn9r0w,,0
K01ydSf61dSuhdc,MONT D’OR,0.8888888888888888
K0LNwWZPaAgQHU5,STILTON,1.0
K0OzH95CiXCU58k,OSSAU- IRATY,0.8148148148148148
K0aRLr1jtcjkly7,,0
K0zYoY6yKh2e5CF,,0
K1PXalQRQ99q7FR,,0
K35yrlwb9bQh5kr,,0
K3VzjtJ6uNi2bUr,,0
K3mMISIloy65Fpy,,0
K4paurtHl3c0iaD,MUNSTER,0.8235294117647058
K5Sh19apNws7W9N,,0
K6dVi2Flz1B4tUw,CAMEMBERT,1.0
K6wL2jSxGTbw3vn,,0
K709bmH45XiZhAM,FROMAGE FRAIS,0.7
K7UlCPriLFq9bbQ,PECORINO,0.5882352941176471
K7eqf2Y7pJ7x5GA,,0
K862mIdA0s6XNIz,COMTÉ,1.0
K8JE0U7grGWds62,MUNSTER,0.5
K8MlmskzBZo4zay,,0
K9hU4k1PVWjCNGe,,0
KBPQTPvQeLzWcjR,MUNSTER,0.4444444444444444
KBobrRBPO8R8HVV,,0
KDEOkUrutMrC7xn,,0
KF04HymwqCytOxL,MORBIER,0.47058823529411764
KF0qBr4rHfNZeE3,,0
KGYLezbgVitjJQp,SAINT- FÉLICIEN,0.9090909090909091
KHDdOLXEP4sTMmS,,0
KHIDORkpalkxg5h,,0
KHSj8M5NCEIHd4l,,0
KILVcD9c1lBlTep,STILTON,0.5714285714285714
KISs5a7Yt6UkiJV,,0
KIWoeX2PELTA58y,MONT D’OR,0.8888888888888888
KKbjwzsuRPQ9qwW,SAINT- FÉLICIEN,0.3333333333333333
KKcBkSibfdJ6Qci,,0
KKlsYNoUoxus0pm,,0
KLYtZaIqeQ3STSv,MOTHAIS,0.2857142857142857
KLcxlNw6aOFAKdn,FROMAGE FRAIS,0.7096774193548387
KLjUqSHyAxr84d0,NEUFCHATEL,0.9
KLl281iYq6GSUkO,PARMESAN,0.5
KM2HOeUTySWaD19,BRIE DE MELUN,0.8571428571428571
KMcut3W3EXekCgr,MAROILLES,1.0
KO7YUu1qumUHkIZ,NEUFCHATEL,0.9
KOWnNNhTxOGeTyR,,0
KOsXRmEbHrHTzRv,FROMAGE FRAIS,0.4489795918367347
KPAzSPDv7sdoKrV,,0
KPQnmn8hGo9ojtz,,0
KR2ukTvMsVM1ANC,,0
KSRe2aAqS6atQqv,,0
KShWlrRiffDiOgb,,0
KSqDhR05tgPzTMc,,0
KT1x5UYOIdxIb7w,,0
KTY7KoECxe9Iz6l,,0
KU62KdXWeJ42DKG,,0
KUCJkIjqq0noPLA,,0
KUJJPAkoDjY2vy1,,0
KUNUa7V4C18YKRp,,0
KV80SmXE6Rn2rL1,,0
KXJUY5nRNWnM60E,FROMAGE FRAIS,0.4489795918367347
KXLm6JvVUV0uFGe,,0
KY8vtRdwa4AgBqJ,,0
KYhxNUINt0vPM2o,SCARMOZA,0.7142857142857143
KZ5NlFUYbQeU3t0,,0
KZf6G7hoMO4xLiN,COMTÉ,1.0
KcCaIs9I7Tzr2xr,,0
KdCizKRMslaXYlj,,0
KdnOxAX7LR74P9d,REBLOCHON,0.6428571428571429
Kdxq8SaEQjxXSnW,,0
KeaUHWzzG9Pi5PX,MAROILLES,0.6666666666666666
KfCSH7lSWE60RTF,MONT D’OR,0.8888888888888888
Kg1O6NsAJe610Jo,MOTHAIS,1.0
Kh3af1s3W9B2ts5,,0
KhXgkCDglYhKel9,CHEDDAR,1.0
KiHyuKejtskYRs9,,0
KiP5OkFnHVF3DC1,,0
KikPgc3o70nKqjb,,0
KjWiw1p1vkt1zRh,MORBIER,0.5714285714285714
KjgDSF3eOkazFEI,,0
KjyMeBVHD9A6Y3U,COMTÉ,1.0
Kk81PUIbUbjD60Y,EPOISSES,1.0
KkH6e3A1JMuYfHL,COMTÉ,0.6
KkLdUpQpaFIgVZ9,,0
Kl2zZwnzDNC0vyb,,0
KlEbXFF1wEUaLiR,,0
Kn1cVec6pgj9qLi,,0
Kn6L9JcDCV2Di0r,,0
KnHkE0HX2LUqxRf,NEUFCHATEL,0.9
KoMoGR5j64VPRPb,,0
KpGmljLOpujat6b,TÊTE DE MOINES,0.56
KpXrJnUAo593HaC,SAINT-NECTAIRE,0.7272727272727273
KpYU4uXoGcUWP3q,MONT D’OR,0.8888888888888888
KqkwINSZrAlhY8x,,0
KrBGRGXnalHPMu5,MUNSTER,0.47058823529411764
Ks3zyehTv9aj18w,,0
KsLD4BloIWje523,,0
KsxT1CjDU3PAFSe,,0
KtJBKRC6wYN2VEe,,0
KuRuCCz72BYoXJW,,0
KuibxhPp6mWNPHs,,0
KvBmcE8pxvxuJBZ,EPOISSES,1.0
KvyNOUB806RJFj0,FROMAGE FRAIS,0.6666666666666666
Kw439bk1orSfXfn,,0
KxCu9GOEXApvpo1,BRIE DE MELUN,0.41379310344827586
KxffEL9oc37WOsS,MONT D’OR,0.8888888888888888
Kxlc09HWBDcmfth,,0
Kxm8hnbS8aO7JgJ,SCARMOZA,0.6153846153846154
KzSS5raRTNBkxEL,,0
KzmSoNrNJ9aK28j,,0
L1A1wErZc8CUvvj,SCARMOZA,0.875
L1RUDB6uDuKslm7,CHEDDAR,1.0
L1VWLVVm0L5YqFx,,0
L1zEEkKgQSdhTy5,CHABICHOU,0.5882352941176471
L2VCWRSzQFM0cLp,,0
L2babPj62w6qpJD,MAROILLES,0.41379310344827586
L3cMrgO2Y60q5kR,BRIE DE MELUN,0.42857142857142855
L3pVv6G0xlYqabZ,,0
L62XqFRA8BMroO4,,0
L6Z8s707rDbOz2h,EPOISSES,0.5714285714285714
L6d9tjnReSCUvsE,PARMESAN,1.0
L8vFgO7QZ0qMY1D,,0
L9pMW8gm7I69w3L,,0
L9zDzCrLjr64Ed8,,0
LCMhDIOIDS9JOC9,,0
LCVH1oPe3QJy9dx,,0
LDxq54JFh1r7iWC,BÛCHETTE DE CHÈVRE,0.7878787878787878
LEK1sJUeWg3wKV8,STILTON,0.8571428571428571
LElVff91wr258Kk,,0
LEzcUp8rGhm0vcI,CHABICHOU,0.75
LF9ZlD2KhM31aE7,RACLETTE,1.0
LFLnAHRMqM4bsa4,,0
LFSf1okyrkVJRjD,,0
LGvzUQud6jg1Vhl,,0
LHBmNp8Mhy2q7GC,,0
LHDVSRQuf5qcCyA,PARMESAN,0.6
LHdAOArDOd9xPCZ,COMTÉ,1.0
LIUxUxmzZa47MPV,RACLETTE,0.5882352941176471
LIcT2QBZehDff6E,,0
LIgdJSD35Fy6y2u,,0
LJ9Lazuv4nXW6QO,TÊTE DE MOINES,0.9629629629629629
LJzEAOvA0OoHs56,COMTÉ,0.6666666666666666
LKLDCDpVPbpw4cq,,0
LKTwhgJpfWEqHzj,,0
LLMKAuZobDVwrSE,PECORINO,0.5333333333333333
LMW8PsxOpDuRZRi,,0
LMh9gpdotZDstYG,FOURME D’AMBERT,0.9333333333333333
LNBAPeg0pZKE424,,0
LNs35SBAzPLGUFO,,0
LO3EgNNSSo18022,PARMESAN,0.5
LOin2SPCbPhAF8G,,0
LP1AH7B97lMKEqs,POULIGNY SAINT- PIERRE,0.27586206896551724
LPFTMZdjMNREJ8u,,0
LPRX622eKVw3YkY,TOMME DE VACHE,0.625
LPbCLzrfO7ySxJX,FETA,0.3333333333333333
LQUJFfEBL39eK8U,,0
LRqfbN1hvllk36j,,0
LRtGd4WctNeRONZ,,0
LRwwy7JzhZDrzR1,ROQUEFORT,1.0
LS64D8kmdZAYBuJ,,0
LSbQMQxXypsDjUl,STILTON,0.5333333333333333
LSz36BC43NanKV2,,0
LUJUQNFwL2qlIz9,,0
LUclMAuNRkkk3jU,OSSAU- IRATY,0.9565217391304348
LUj4DcWidT8ULHK,CABECOU,0.7058823529411765
LUrUtFQ4oQO7yZ0,,0
LVRmjZHtDFHve4j,,0
LVpB3PwrMV9o1nX,,0
LVqdFvNTQR7vLEJ,,0
LXLEJhavhWJpP3u,,0
LXYaELX6LSoHaun,MONT D’OR,0.8888888888888888
LZrznBnfkcdcWTC,,0
LbimYWkphyzaIGf,MOTHAIS,0.5882352941176471
LbuhxkCDAP1COT7,,0
LcHeoR25ny2GhKV,CHABICHOU,1.0
LdFdgnnZNvXJr8u,,0
Le2Ih9iPCzExs93,,0
LftuvRm2M5SO4DC,,0
LfxCo2HUYmaI4mw,MONT D’OR,0.6153846153846154
Li8W5XyiMMkQMTS,FETA,1.0
Li9QRmbBwHk0r9A,,0
LiWkDDSXaUqo6hN,,0
Lij5J4JUQHsOS3s,,0
LjxzeovEldcZJlr,,0
LkZy65tQSLbjHEd,,0
LmBk5HSAaTKA5nw,,0
LmM0XE7NgZvCkT3,,0
LnFPX1AzNmS1iIA,,0
LnISsWKDBZBgDng,,0
LpEUDz4QmuZ3HAL,,0
LpgQ9jGGlqSwMp6,,0
LqFoiS9l8lCAnXN,,0
LqN5vWUoTILQJlR,,0
LqevLlwbCwEd2m0,,0
Lr2LmaiLSBl9Pl1,MUNSTER,0.5333333333333333
LrjTLY5k9Sgf7zo,,0
LsHGYssgGd7EcZZ,,0
LsWngxd80SSqMdn,,0
LsfzLmuOznVwYJb,,0
LtNSuKCIKrZPEdA,MONT D’OR,0.8888888888888888
Ltj9AgkrFHC3f5f,TÊTE DE MOINES,0.32653061224489793
Ltp5Fc5rA7GjhUW,GRUYÈRE,0.5
LvDGeGpZvAS5RnI,,0
LvNjjpck69mv02w,MORBIER,0.7142857142857143
LvQy5yfFHInBO9o,,0
Lve7s0RH7vaZ3m4,,0
Lvw7kpvNw9tAL2n,,0
LwfbMnp6hmyifnr,,0
Lwm2IJkAEBLfcue,SAINT-NECTAIRE,0.8
LxGP2PwivWaUhoG,,0
Lxazei5fwnCGFqk,EPOISSES,0.6086956521739131
LyIu9EB5TjBE1TY,,0
Lyb9iDPdjxh7qWP,BRIE DE MELUN,1.0
Lzs8cdyrNWtFPgL,BRIE DE MELUN,0.375
M0sTM2IaOGGucwW,,0
M0tRQ2BwZ9NytYj,,0
M1L4nhdq7o8uUHD,POULIGNY SAINT- PIERRE,0.9302325581395349
M1XcSh3daR8XyFm,,0
M1lXcBVNeFs4HVS,,0
M1zYAvrTsGJWtU6,,0
M2QEvLyk8NhXNWe,,0
M3R9NRwb9ovPVZT,TÊTE DE MOINES,0.8148148148148148
M3fDttuiavBA0Tl,COMTÉ,0.26666666666666666
M3lx7Yj6aApHNKJ,,0
M44CHpAN4c640xZ,FROMAGE FRAIS,0.7
M5JD0OFROo6wPBP,SAINT- FÉLICIEN,0.8461538461538461
M6mZvbFKbTinkWS,SCARMOZA,1.0
M9N3WqqDuNLcoxf,BÛCHETTE DE CHÈVRE,0.5454545454545454
M9QUnXBTFijhSVr,VACHERIN,0.6956521739130435
M9ywHYJQOhjTm0y,,0
MAWlQkvPPg9TI4i,,0
MAkhJk72gGdiy7s,REBLOCHON,1.0
MB3Qn0TjZUgnuTs,,0
MBTHp50xJjhMR6D,CHÈVRE,0.8333333333333334
MBuM6uxu9NwFbT7,,0
MD1A7r3QxDOPhGL,,0
MDFTZoUE4rXRePj,,0
MDUTlGzr1DQ4baV,FETA,0.6666666666666666
MDhDvrsZd3SR6A0,OSSAU- IRATY,0.35294117647058826
MDpX1lGi5VTrZKq,TÊTE DE MOINES,0.7857142857142857
ME3obvNqyUJfdyI,RACLETTE,0.5714285714285714
ME7zA66TVQ7xLb9,ROQUEFORT,1.0
MF2dj3ncbQRdpJn,,0
MFxL9dJ2qeOLrIj,,0
MG8r7AGtIFGWW4O,,0
MGFsqRUGkxv5mt5,,0
MIY8z3uelhOTytB,MIMOLETTE,1.0
MIxDcjkOw1OI5Ba,,0
MJQvrLiIxcOSo4M,FETA,1.0
MJqj089DIHUs5a9,,0
MKmHc3kbu6iR03f,,0
MMBPzDgb7vR5sDo,,0
MMREVRwANRyDnM7,,0
MNmbMmefDF4WFE6,MONT D’OR,0.75
MNsAN6tIHmCNMk4,,0
MOMTP0NitUcEbD9,SCARMOZA,0.875
MOROHhnSA5a1Aih,,0
MOqrg7ahaxkNqjG,,0
MPtdo3MFre1AU22,BÛCHETTE DE CHÈVRE,0.46153846153846156
MRkuwrVvThdn3va,,0
MRx9nKr1y8iqkqv,,0
MTpskkmvZiLhEKj,PECORINO,0.6666666666666666
MUPXuPAYfQh6ur5,,0
MUj9m78S88o2hmC,OSSAU- IRATY,0.9565217391304348
MVwWCV2ZTnPyf95,,0
MWHSryam3IIzFOO,TOMME DE VACHE,0.3902439024390244
MWYppk9OV9ZW351,,0
MWmmZ80p2WKFb9j,,0
MXbDwQJibpiFFw2,,0
MY902LQmbjJZW2u,,0
MYSdEv6ZJsHj2HC,,0
MYch1i7aRnq3bY2,,0
MZSBoFZbEkhVHkA,,0
MZe6qj97VnAlf32,,0
MZepKRlLWxMjVSq,MUNSTER,0.5333333333333333
MaFS6cHzV288ML3,FROMAGE FRAIS,0.782608695652174
MaJQP0PSZvXoG0C,POULIGNY SAINT- PIERRE,0.7058823529411765
MakAxxOpu0GQsYm,FROMAGE FRAIS,0.47619047619047616
Mb3IFUfxXyh5aDr,,0
Mb8PmhRCqNl9WTY,,0
Mbk8jAM0TJyt0xA,OSSAU- IRATY,0.9565217391304348
Mc4by6iCDerByTS,,0
McHQsb0XIB0tVBV,PECORINO,0.5
Mcc9OhYS4TOo3UG,MONT D’OR,0.8888888888888888
MdDB5Q0Aimb3pSE,,0
MdIFsKtDCjJcLHA,SAINT- FÉLICIEN,0.9655172413793104
Me3TyvzIxLKzEjX,PARMESAN,0.6666666666666666
MemkKStLKDhKsD4,COMTÉ,0.8
MerruGXivlNACFV,EPOISSES,1.0
MfJyeeLby7H7ODQ,PARMESAN,1.0
MfWf4tZlEhNWGOk,MIMOLETTE,1.0
MhtwFcSMVbP7tqH,,0
MiY587GuNVoOZFP,,0
Mj8OAUzmOq3LUwf,,0
MjSRd0kctnrgdYr,TOMME DE VACHE,0.32432432432432434
MkCqoAW7u93684N,STILTON,0.5714285714285714
MkRNl75xVqXNRzS,,0
MkjNUdtonmm3D7B,CHÈVRE,0.8333333333333334
MlAV7ZpouiIhORr,,0
MlquOoYnhnNdtX3,FOURME D’AMBERT,0.7407407407407407
MmBJeE1Cv5TmTBj,EMMENTAL,0.8
Mmhs1nl9OxhZSM7,,0
MmzkXXVX7cdK5Yt,,0
Mn7C5ic5h7rtncG,,0
MnWHT0ngUESLQCB,,0
MowVNo8Rz6gCgrV,,0
MpndkMdYo95aIX3,MORBIER,0.7692307692307693
Mqr0V1RXtZrDtEH,,0
MrRDiDeJ6Ko1bqn,,0
MrWD11N8Z1ltb9z,ROQUEFORT,1.0
MrsKzmOBGSn8yiQ,,0
MsDg0MWRtojLLVT,CAMEMBERT,1.0
MsYOZJXtBc6KqGf,,0
MsoPFOLNhSHQ1CY,CABECOU,0.4
MtFF7JiUh1djeQH,,0
Mw4j2Q0CFVVcFmp,,0
MwJHuenQ1PgpxwG,,0
MwrnP2FbZED7m8m,,0
MycSg8sidh1YyDx,MONT D’OR,0.631578947368421
N0BBMJ1I8aamEm5,COMTÉ,0.6153846153846154
N0NeBNyX7vXoHJ0,,0
N0UlLuKU21dGxW3,,0
N0br142rpoVikXu,,0
N10bmgR8SlmjtOO,MOTHAIS,0.6153846153846154
N2c5n0zSSHW7JhC,,0
N2lGm4lW6jxmrIN,FROMAGE FRAIS,0.4375
N4Z8BCXMA20jnLr,,0
N5C9sViZ70M3Zg8,,0
N6dqU7qCnAxF6bF,POULIGNY SAINT- PIERRE,0.7058823529411765
N6emKZa29EttcCD,,0
N6vsf4LjLUvn7E1,COMTÉ,0.8
N8dHbYjCk3vwshU,POULIGNY SAINT- PIERRE,0.9767441860465116
N8qtUu0IHgr0aeE,,0
N90s6zlUzmn9GMz,,0
N9Paw4hK7XSsLRe,,0
N9h9hK0WpCdTaXC,,0
N9jYx906jUH0ULi,TOMME DE VACHE,0.6451612903225806
NA04yxNZQz8gD9v,NEUFCHATEL,0.9
NA6xBXVj1hkdnj1,GRUYÈRE,0.5555555555555556
NAaJwLZTOj593GT,,0
NAqhkolfnhV5OQA,,0
NDDq6loan8PVTE6,CHÈVRE,0.2857142857142857
NDS4FA6T8wKFZkx,,0
NDyHkpjqOzelaGc,MUNSTER,1.0
NE25H7SCwGgtmKA,,0
